Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Ballparks,LAD-Dodger Stad,1,25.0,21,6.0,7,0,0,4,1,0,4,5,1.25,0.333,0.44,0.905,1.345,19.0,0.0,0.0,0,0,0,0,0.25,199,262,3
Ballparks,KCR-KauffmanStad,1,27.0,23,4.0,6,1,0,3,0,0,4,4,1.0,0.261,0.37,0.696,1.066,16.0,1.0,0.0,0,0,0,0,0.188,139,179,2
Ballparks,MIA-loanDepot pk,8,172.0,149,30.0,42,9,0,10,2,2,20,28,1.4,0.282,0.372,0.544,0.916,81.0,1.0,2.0,0,1,0,3,0.286,112,153,23
Ballparks,HOU-MinuteMaidPk,1,30.0,25,6.0,5,3,0,0,0,0,2,2,1.0,0.2,0.267,0.32,0.587,8.0,0.0,1.0,0,2,0,1,0.2,39,62,2
Ballparks,TBR-TropicanaFld,1,19.0,18,2.0,4,1,1,1,1,0,1,7,7.0,0.222,0.263,0.556,0.819,10.0,1.0,0.0,0,0,0,0,0.3,82,137,1
Ballparks,CHC-Wrigley Fld,1,18.0,17,2.0,2,0,0,2,0,0,1,7,7.0,0.118,0.167,0.471,0.637,8.0,0.0,0.0,0,0,0,0,0.0,38,86,0
By Umpire,Adam Hamari,1,18.0,17,2.0,2,0,0,2,0,0,1,7,7.0,0.118,0.167,0.471,0.637,8.0,0.0,0.0,0,0,0,0,0.0,38,67,0
By Umpire,Alfonso Márquez,1,23.0,21,6.0,6,0,0,3,0,1,2,3,1.5,0.286,0.348,0.714,1.062,15.0,0.0,0.0,0,0,0,1,0.2,136,200,3
By Umpire,Ben May,1,23.0,21,7.0,8,1,0,3,0,0,2,3,1.5,0.381,0.435,0.857,1.292,18.0,0.0,0.0,0,0,0,1,0.333,189,287,4
By Umpire,Chris Segal,1,19.0,15,4.0,5,1,0,2,0,1,4,3,0.75,0.333,0.474,0.8,1.274,12.0,1.0,0.0,0,0,0,0,0.3,190,232,2
