Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Leading Off Inning,Leadoff Inn.,19,80.0,75,3.0,28,9,0,3,,,5,14,2.8,0.373,0.413,0.613,1.026,46.0,0.0,0.0,0,0,0,1,0.431,168,191,16
Opposition Defensive Position,vs. Non-P,19,321.0,289,42.0,81,18,2,7,2,0,21,57,2.71,0.28,0.331,0.429,0.76,124.0,12.0,4.0,1,6,0,4,0.32,100,113,54
Number of Outs in Inning,0 outs,19,130.0,117,13.0,41,11,1,3,0,0,9,20,2.22,0.35,0.388,0.539,0.926,63.0,7.0,0.0,1,3,0,1,0.392,143,156,26
Number of Outs in Inning,1 out,19,98.0,86,17.0,20,3,0,1,1,0,6,18,3.0,0.233,0.296,0.302,0.598,26.0,5.0,3.0,0,3,0,2,0.271,60,69,16
Number of Outs in Inning,2 outs,19,93.0,86,12.0,20,4,1,3,1,0,6,19,3.17,0.233,0.29,0.407,0.697,35.0,0.0,1.0,0,0,0,1,0.266,83,98,12
Bases Occupied,RISP,16,76.0,59,36.0,22,4,2,2,2,0,8,7,0.88,0.373,0.427,0.61,1.037,36.0,3.0,2.0,1,6,0,0,0.357,171,176,14
Bases Occupied,---,19,181.0,167,5.0,44,11,0,5,0,0,12,38,3.17,0.264,0.32,0.419,0.74,70.0,0.0,2.0,0,0,0,4,0.315,94,114,28
Bases Occupied,Men On,18,140.0,122,37.0,37,7,2,2,2,0,9,19,2.11,0.303,0.345,0.443,0.788,54.0,12.0,2.0,1,6,0,0,0.327,108,111,26
Bases Occupied,1--,17,64.0,63,1.0,15,3,0,0,0,0,1,12,12.0,0.238,0.25,0.286,0.536,18.0,9.0,0.0,0,0,0,0,0.294,42,46,12
Bases Occupied,-2-,12,25.0,24,10.0,9,3,1,2,1,0,0,2,,0.375,0.375,0.833,1.208,20.0,0.0,0.0,1,0,0,0,0.35,208,223,3
Bases Occupied,--3,7,11.0,5,5.0,2,0,0,0,0,0,3,1,0.33,0.4,0.455,0.4,0.855,2.0,0.0,0.0,0,3,0,0,0.286,131,126,2
Bases Occupied,12-,10,13.0,10,1.0,3,0,0,0,0,0,2,0,0.0,0.3,0.462,0.3,0.762,3.0,2.0,1.0,0,0,0,0,0.3,110,122,3
Bases Occupied,1-3,4,5.0,4,2.0,1,0,0,0,1,0,1,1,1.0,0.25,0.4,0.25,0.65,1.0,1.0,0.0,0,0,0,0,0.333,79,71,1
Bases Occupied,-23,7,12.0,9,11.0,5,0,1,0,0,0,2,1,0.5,0.556,0.667,0.778,1.445,7.0,0.0,1.0,0,0,0,0,0.625,283,261,4
Bases Occupied,123,6,10.0,7,7.0,2,1,0,0,0,0,0,2,,0.286,0.2,0.429,0.629,3.0,0.0,0.0,0,3,0,0,0.25,60,66,1
Bases Occupied,"on 1st,",17,66.0,59,10.0,18,4,0,0,0,0,3,8,2.67,0.305,0.333,0.373,0.706,22.0,12.0,1.0,0,3,0,0,0.333,88,89,14
Bases Occupied,"on 3rd,",11,25.0,15,20.0,8,1,1,0,0,0,3,3,1.0,0.533,0.48,0.733,1.213,11.0,1.0,1.0,0,6,0,0,0.444,216,183,6
Bases Occupied,"on 3rd, 2 out",7,13.0,10,4.0,2,0,0,0,0,0,3,2,0.67,0.2,0.385,0.2,0.585,2.0,0.0,0.0,0,0,0,0,0.25,63,70,2
Bases Occupied,"0 out, ---",19,83.0,77,3.0,28,9,0,3,0,0,6,14,2.33,0.364,0.41,0.597,1.007,46.0,0.0,0.0,0,0,0,1,0.417,163,186,16
