Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,3-1 Count,13,22.0,11,0.0,1,0,0,0,,,11,0,0.0,0.091,0.546,0.091,0.636,1.0,0.0,0.0,0,0,0,0,0.091,101,-8,1
Count/Balls-Strikes,0-2 Count,12,23.0,23,2.0,3,0,0,0,,,0,9,,0.13,0.13,0.13,0.261,3.0,2.0,0.0,0,0,0,0,0.214,-20,40,3
Count/Balls-Strikes,1-2 Count,19,52.0,52,5.0,7,1,0,1,,,0,22,,0.135,0.135,0.212,0.346,11.0,2.0,0.0,0,0,0,0,0.207,6,66,5
Count/Balls-Strikes,2-2 Count,17,43.0,43,0.0,10,1,0,0,,,0,19,,0.233,0.233,0.256,0.488,11.0,1.0,0.0,0,0,0,0,0.417,50,125,9
Count/Balls-Strikes,Full Count,19,62.0,46,0.0,7,1,0,0,,,16,15,0.94,0.152,0.371,0.174,0.545,8.0,1.0,0.0,0,0,0,0,0.226,70,34,6
Count/Balls-Strikes,After 1-0,22,151.0,127,8.0,30,4,0,1,,,23,16,0.7,0.236,0.358,0.291,0.649,37.0,5.0,1.0,0,0,0,0,0.264,100,64,25
Count/Balls-Strikes,After 2-0,16,49.0,31,1.0,7,0,0,0,,,18,6,0.33,0.226,0.51,0.226,0.736,7.0,0.0,0.0,0,0,0,0,0.28,129,52,7
Count/Balls-Strikes,After 3-0,14,20.0,8,0.0,1,0,0,0,,,12,2,0.17,0.125,0.65,0.125,0.775,1.0,0.0,0.0,0,0,0,0,0.167,144,13,1
Count/Balls-Strikes,After 0-1,22,166.0,156,17.0,31,7,0,3,,,10,49,4.9,0.199,0.247,0.301,0.548,47.0,4.0,0.0,0,0,0,1,0.269,68,82,21
Count/Balls-Strikes,After 1-1,21,154.0,142,15.0,31,9,0,3,,,11,33,3.0,0.218,0.279,0.345,0.624,49.0,5.0,1.0,0,0,0,1,0.264,91,88,19
Count/Balls-Strikes,After 2-1,19,79.0,65,5.0,16,3,0,1,,,14,12,0.86,0.246,0.38,0.339,0.718,22.0,2.0,0.0,0,0,0,0,0.289,121,83,12
Count/Balls-Strikes,After 3-1,16,35.0,21,0.0,2,1,0,0,,,14,4,0.29,0.095,0.457,0.143,0.6,3.0,0.0,0.0,0,0,0,0,0.118,88,11,1
Count/Balls-Strikes,After 0-2,18,59.0,55,2.0,8,0,0,0,,,4,26,6.5,0.146,0.203,0.146,0.349,8.0,3.0,0.0,0,0,0,0,0.276,8,59,8
Count/Balls-Strikes,After 1-2,20,104.0,97,5.0,15,2,0,1,,,7,42,6.0,0.155,0.212,0.206,0.418,20.0,3.0,0.0,0,0,0,0,0.259,29,70,12
Count/Balls-Strikes,After 2-2,20,92.0,79,0.0,16,1,0,0,,,13,30,2.31,0.203,0.315,0.215,0.53,17.0,2.0,0.0,0,0,0,0,0.327,64,82,15
Count/Balls-Strikes,Zero Balls,21,94.0,93,20.0,30,5,0,3,,,0,9,,0.323,0.33,0.473,0.803,44.0,4.0,1.0,0,0,0,0,0.333,145,126,22
