Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Hit Location,Ball In Play,21,334.0,332,28.0,97,7,0,0,0,0,0,0,,0.292,0.29,0.313,0.604,104.0,13.0,0.0,0,2,0,2,0.29,94,84,90
Hit Location,Not in Play,21,175.0,125,20.0,10,0,0,10,2,0,45,115,2.56,0.08,0.339,0.32,0.659,40.0,0.0,4.0,0,0,0,0,,112,63,0
Hit Location,Fair Terr,21,341.0,339,46.0,107,7,0,10,0,0,0,0,,0.316,0.314,0.425,0.739,144.0,13.0,0.0,0,2,0,2,0.293,137,72,90
Hit Location,Foul Terr,3,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,20,66.0,66,8.0,20,0,0,2,0,0,0,0,,0.303,0.303,0.394,0.697,26.0,6.0,0.0,0,0,0,2,0.281,124,26,18
Hit Location,Up Mdle-RHB,20,149.0,147,17.0,36,3,0,4,0,0,0,0,,0.245,0.242,0.347,0.589,51.0,3.0,0.0,0,2,0,0,0.221,89,58,29
Hit Location,Opp Fld-RHB,18,58.0,58,4.0,17,1,0,0,0,0,0,0,,0.293,0.293,0.31,0.603,18.0,2.0,0.0,0,0,0,0,0.293,94,80,16
Hit Location,Pulled-LHB,15,20.0,20,6.0,9,2,0,1,0,0,0,0,,0.45,0.45,0.7,1.15,14.0,0.0,0.0,0,0,0,0,0.421,269,139,6
Hit Location,Up Mdle-LHB,17,41.0,41,7.0,19,1,0,1,0,0,0,0,,0.463,0.463,0.561,1.024,23.0,2.0,0.0,0,0,0,0,0.45,229,159,17
Hit Location,Opp Fld-LHB,9,10.0,10,4.0,6,0,0,2,0,0,0,0,,0.6,0.6,1.2,1.8,12.0,0.0,0.0,0,0,0,0,0.5,476,367,4
