Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Hit Location,Opp Fld-LHB,17,27.0,27,3.0,9,3,0,0,0,0,0,0,,0.333,0.333,0.444,0.778,12.0,0.0,0.0,0,0,0,0,0.333,135,111,6
Hit Trajectory,Ground Balls,23,187.0,187,8.0,35,6,0,0,0,0,0,0,,0.187,0.187,0.219,0.407,41.0,8.0,0.0,0,0,0,0,0.187,24,57,29
Hit Trajectory,Fly Balls,22,102.0,100,25.0,25,1,1,15,0,0,0,0,,0.25,0.245,0.73,0.975,73.0,0.0,0.0,0,2,0,0,0.115,179,140,8
Hit Trajectory,Line Drives,21,86.0,84,17.0,54,12,0,3,0,0,0,0,,0.643,0.628,0.893,1.521,75.0,0.0,0.0,0,2,0,0,0.615,358,102,39
Hit Trajectory,Bunts,2,2.0,2,0.0,2,0,0,0,0,0,0,0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0,0,0,0,1.0,518,291,2
Opponent,Inter-League,9,214.0,190,18.0,40,7,1,4,8,0,16,44,2.75,0.211,0.285,0.321,0.606,61.0,4.0,5.0,0,3,0,0,0.248,86,73,28
Opponent,Arizona Diamondbacks,1,14.0,13,2.0,5,2,0,0,1,0,0,2,,0.385,0.357,0.539,0.896,7.0,0.0,0.0,0,1,0,0,0.417,168,131,3
Opponent,Atlanta Braves,1,27.0,18,3.0,5,1,0,0,2,0,6,6,1.0,0.278,0.482,0.333,0.815,6.0,1.0,2.0,0,1,0,0,0.385,159,137,4
Opponent,Baltimore Orioles,1,23.0,23,6.0,8,1,0,3,0,0,0,2,,0.348,0.348,0.783,1.13,18.0,0.0,0.0,0,0,0,0,0.278,229,185,4
Opponent,Boston Red Sox,1,23.0,22,5.0,7,3,0,2,0,0,1,7,7.0,0.318,0.348,0.727,1.075,16.0,0.0,0.0,0,0,0,0,0.385,215,172,2
Opponent,Chicago Cubs,1,22.0,19,2.0,4,2,1,0,0,0,1,3,3.0,0.211,0.273,0.421,0.694,8.0,2.0,1.0,0,1,0,0,0.235,108,97,1
Opponent,Chicago White Sox,1,25.0,25,2.0,4,0,0,1,0,0,0,10,,0.16,0.16,0.28,0.44,7.0,0.0,0.0,0,0,0,0,0.214,30,39,3
Opponent,Cincinnati Reds,1,26.0,21,1.0,3,0,0,0,4,0,5,8,1.6,0.143,0.308,0.143,0.451,3.0,0.0,0.0,0,0,0,0,0.231,47,37,3
Opponent,Cleveland Guardians,1,26.0,24,3.0,7,1,0,0,2,0,1,5,5.0,0.292,0.308,0.333,0.641,8.0,0.0,0.0,0,1,0,0,0.35,97,85,6
Opponent,Detroit Tigers,1,20.0,20,1.0,3,1,0,1,0,0,0,7,,0.15,0.15,0.35,0.5,7.0,0.0,0.0,0,0,0,0,0.167,45,42,1
Opponent,Houston Astros,2,56.0,53,6.0,16,3,0,2,0,0,2,10,5.0,0.302,0.339,0.472,0.811,25.0,1.0,1.0,0,0,0,0,0.342,145,119,11
Opponent,Kansas City Royals,1,23.0,22,2.0,4,1,0,1,0,0,1,6,6.0,0.182,0.217,0.364,0.581,8.0,0.0,0.0,0,0,0,0,0.2,73,55,2
Opponent,Milwaukee Brewers,1,31.0,29,5.0,9,0,0,2,1,0,1,4,4.0,0.31,0.355,0.517,0.872,15.0,1.0,1.0,0,0,0,0,0.304,162,135,7
Opponent,Minnesota Twins,1,27.0,27,4.0,6,0,0,1,0,0,0,6,,0.222,0.222,0.333,0.556,9.0,0.0,0.0,0,0,0,0,0.25,66,47,5
Opponent,New York Yankees,1,17.0,15,3.0,6,1,0,0,0,0,2,4,2.0,0.4,0.471,0.467,0.937,7.0,0.0,0.0,0,0,0,0,0.546,190,147,5
Opponent,Oakland Athletics,1,22.0,20,1.0,3,0,0,1,0,0,2,8,4.0,0.15,0.227,0.3,0.527,6.0,0.0,0.0,0,0,0,0,0.182,60,52,2
Opponent,San Diego Padres,1,22.0,22,0.0,1,0,0,0,0,0,0,6,,0.046,0.046,0.046,0.091,1.0,0.0,0.0,0,0,0,0,0.063,-72,-76,1
Opponent,Seattle Mariners,1,17.0,13,4.0,4,0,0,1,1,0,4,6,1.5,0.308,0.471,0.539,1.009,7.0,0.0,0.0,0,0,0,0,0.5,209,203,3
Opponent,San Francisco Giants,1,27.0,26,2.0,5,0,0,1,0,0,1,5,5.0,0.192,0.222,0.308,0.53,8.0,0.0,0.0,0,0,0,0,0.2,60,49,4
Opponent,St. Louis Cardinals,1,25.0,24,3.0,6,0,0,1,0,0,0,2,,0.25,0.28,0.375,0.655,9.0,0.0,1.0,0,0,0,0,0.238,98,86,5
Opponent,Tampa Bay Rays,2,48.0,47,2.0,8,1,0,1,1,0,1,13,13.0,0.17,0.188,0.255,0.443,12.0,3.0,0.0,0,0,0,0,0.212,34,31,6
Opponent,Washington Nationals,1,20.0,18,0.0,2,2,0,0,0,0,2,8,4.0,0.111,0.2,0.222,0.422,4.0,0.0,0.0,0,0,0,0,0.2,29,23,0
Opponent,WP,6,135.0,123,7.0,19,5,1,3,4,0,10,44,4.4,0.155,0.222,0.285,0.507,35.0,2.0,1.0,0,1,0,0,0.208,54,49,10
Opponent,WP >= .500,17,406.0,378,50.0,97,14,0,15,8,0,20,84,4.2,0.257,0.301,0.413,0.713,156.0,6.0,5.0,0,3,0,0,0.291,115,94,68
Game Conditions,Night,13,302.0,278,30.0,59,9,1,9,9,0,16,71,4.44,0.212,0.262,0.349,0.611,97.0,3.0,4.0,0,4,0,0,0.248,85,71,40
Game Conditions,Day,10,239.0,223,27.0,57,10,0,9,3,0,14,57,4.07,0.256,0.305,0.422,0.727,94.0,5.0,2.0,0,0,0,0,0.306,119,103,38
Game Conditions,Open,18,413.0,383,42.0,83,15,1,13,9,0,22,100,4.55,0.217,0.264,0.363,0.627,139.0,4.0,4.0,0,4,0,0,0.256,89,75,54
Game Conditions,Dome,1,24.0,23,0.0,4,1,0,0,1,0,1,8,8.0,0.174,0.208,0.217,0.426,5.0,2.0,0.0,0,0,0,0,0.267,31,27,3
Game Conditions,Retract,4,104.0,95,15.0,29,3,0,5,2,0,7,20,2.86,0.305,0.365,0.495,0.86,47.0,2.0,2.0,0,0,0,0,0.343,160,141,21
Game Conditions,Grass,8,199.0,176,27.0,53,6,0,6,6,0,16,37,2.31,0.301,0.372,0.438,0.809,77.0,3.0,5.0,0,2,0,0,0.348,147,129,41
Game Conditions,Artif. Turf,15,342.0,325,30.0,63,13,1,12,6,0,14,91,6.5,0.194,0.228,0.351,0.579,114.0,5.0,1.0,0,2,0,0,0.228,73,61,37
Ballparks,MIL-Am Fam Field,1,31.0,29,5.0,9,0,0,2,1,0,1,4,4.0,0.31,0.355,0.517,0.872,15.0,1.0,1.0,0,0,0,0,0.304,162,144,7
Ballparks,STL-Busch Stad 3,1,25.0,24,3.0,6,0,0,1,0,0,0,2,,0.25,0.28,0.375,0.655,9.0,0.0,1.0,0,0,0,0,0.238,98,86,5
Ballparks,TEX-GlbLifeField,14,318.0,302,30.0,59,12,1,12,5,0,13,83,6.38,0.195,0.23,0.361,0.591,109.0,3.0,1.0,0,2,0,0,0.225,77,75,34
Ballparks,HOU-MinuteMaidPk,2,56.0,53,6.0,16,3,0,2,0,0,2,10,5.0,0.302,0.339,0.472,0.811,25.0,1.0,1.0,0,0,0,0,0.342,145,122,11
Ballparks,CLE-Progressive,1,26.0,24,3.0,7,1,0,0,2,0,1,5,5.0,0.292,0.308,0.333,0.641,8.0,0.0,0.0,0,1,0,0,0.35,97,81,6
Ballparks,SEA-T-Mobile Pk,1,17.0,13,4.0,4,0,0,1,1,0,4,6,1.5,0.308,0.471,0.539,1.009,7.0,0.0,0.0,0,0,0,0,0.5,209,229,3
Ballparks,TBR-TropicanaFld,1,24.0,23,0.0,4,1,0,0,1,0,1,8,8.0,0.174,0.208,0.217,0.426,5.0,2.0,0.0,0,0,0,0,0.267,31,28,3
Ballparks,ATL-Truist Pk,1,27.0,18,3.0,5,1,0,0,2,0,6,6,1.0,0.278,0.482,0.333,0.815,6.0,1.0,2.0,0,1,0,0,0.385,159,135,4
Ballparks,NYY-Yankee Stad3,1,17.0,15,3.0,6,1,0,0,0,0,2,4,2.0,0.4,0.471,0.467,0.937,7.0,0.0,0.0,0,0,0,0,0.546,190,161,5
By Umpire,Adam Hamari,4,85.0,77,12.0,21,2,0,2,3,0,7,25,3.57,0.273,0.329,0.377,0.706,29.0,0.0,0.0,0,1,0,0,0.373,116,96,17
By Umpire,Alfonso Márquez,1,22.0,22,0.0,1,0,0,0,0,0,0,6,,0.046,0.046,0.046,0.091,1.0,0.0,0.0,0,0,0,0,0.063,-72,-73,1
By Umpire,Ben May,1,27.0,26,2.0,5,0,0,1,0,0,1,5,5.0,0.192,0.222,0.308,0.53,8.0,0.0,0.0,0,0,0,0,0.2,60,63,4
By Umpire,Bill Miller,1,23.0,23,6.0,8,1,0,3,0,0,0,2,,0.348,0.348,0.783,1.13,18.0,0.0,0.0,0,0,0,0,0.278,229,233,4
By Umpire,Brennan Miller,1,26.0,21,1.0,3,0,0,0,4,0,5,8,1.6,0.143,0.308,0.143,0.451,3.0,0.0,0.0,0,0,0,0,0.231,47,45,3
By Umpire,Chad Fairchild,1,22.0,19,2.0,4,2,1,0,0,0,1,3,3.0,0.211,0.273,0.421,0.694,8.0,2.0,1.0,0,1,0,0,0.235,108,94,1
By Umpire,Chris Conroy,2,56.0,53,8.0,15,0,0,3,1,0,1,6,6.0,0.283,0.321,0.453,0.774,24.0,1.0,2.0,0,0,0,0,0.273,133,135,12
By Umpire,Dan Bellino,1,23.0,22,2.0,4,1,0,1,0,0,1,6,6.0,0.182,0.217,0.364,0.581,8.0,0.0,0.0,0,0,0,0,0.2,73,55,2
By Umpire,Dan Iassogna,1,27.0,18,3.0,5,1,0,0,2,0,6,6,1.0,0.278,0.482,0.333,0.815,6.0,1.0,2.0,0,1,0,0,0.385,159,155,4
By Umpire,Emil Jimenez,1,27.0,25,5.0,8,3,0,2,0,0,2,3,1.5,0.32,0.37,0.68,1.05,17.0,0.0,0.0,0,0,0,0,0.3,210,180,3
By Umpire,Gabe Morales,1,27.0,27,4.0,6,0,0,1,0,0,0,6,,0.222,0.222,0.333,0.556,9.0,0.0,0.0,0,0,0,0,0.25,66,55,5
By Umpire,James Hoye,1,23.0,22,5.0,7,3,0,2,0,0,1,7,7.0,0.318,0.348,0.727,1.075,16.0,0.0,0.0,0,0,0,0,0.385,215,188,2
By Umpire,Jim Wolf,1,20.0,18,0.0,2,2,0,0,0,0,2,8,4.0,0.111,0.2,0.222,0.422,4.0,0.0,0.0,0,0,0,0,0.2,29,22,0
By Umpire,Junior Valentine,1,24.0,24,2.0,4,0,0,1,0,0,0,5,,0.167,0.167,0.292,0.458,7.0,1.0,0.0,0,0,0,0,0.167,36,25,3
By Umpire,Lance Barrett,1,24.0,23,0.0,4,1,0,0,1,0,1,8,8.0,0.174,0.208,0.217,0.426,5.0,2.0,0.0,0,0,0,0,0.267,31,21,3
By Umpire,Nestor Ceja,1,29.0,28,1.0,8,0,0,0,0,0,0,7,,0.286,0.31,0.286,0.596,8.0,1.0,1.0,0,0,0,0,0.381,85,74,8
By Umpire,Todd Tichenor,1,14.0,13,2.0,5,2,0,0,1,0,0,2,,0.385,0.357,0.539,0.896,7.0,0.0,0.0,0,1,0,0,0.417,168,156,3
By Umpire,Tom Hanahan,2,42.0,40,2.0,6,1,0,2,0,0,2,15,7.5,0.15,0.191,0.325,0.516,13.0,0.0,0.0,0,0,0,0,0.174,53,40,3
