Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Hit Location,Fair Terr,3,40,40,8.0,15,4,0,4,0,0,0,0,,0.375,0.375,0.775,1.15,31.0,2.0,0.0,0,0,0,1,0.306,134,155,7
Hit Location,Foul Terr,3,3,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,3,12,12,4.0,5,1,0,2,0,0,0,0,,0.417,0.417,1.0,1.417,12.0,0.0,0.0,0,0,0,1,0.3,183,134,2
Hit Location,Up Mdle-RHB,3,17,17,0.0,3,2,0,0,0,0,0,0,,0.177,0.177,0.294,0.471,5.0,2.0,0.0,0,0,0,0,0.177,-2,24,1
Hit Location,Opp Fld-RHB,2,2,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Hit Location,Pulled-LHB,3,4,4,3.0,3,0,0,1,0,0,0,0,,0.75,0.75,1.5,2.25,6.0,0.0,0.0,0,0,0,0,0.667,359,348,2
Hit Location,Up Mdle-LHB,2,5,5,1.0,3,0,0,1,0,0,0,0,,0.6,0.6,1.2,1.8,6.0,0.0,0.0,0,0,0,0,0.5,267,332,2
Hit Location,Opp Fld-LHB,2,3,3,0.0,1,1,0,0,0,0,0,0,,0.333,0.333,0.667,1.0,2.0,0.0,0.0,0,0,0,0,0.333,104,159,0
Hit Trajectory,Ground Balls,3,19,19,2.0,3,0,0,0,0,0,0,0,,0.158,0.158,0.158,0.316,3.0,2.0,0.0,0,0,0,1,0.158,-30,23,3
Hit Trajectory,Fly Balls,3,12,12,3.0,3,0,0,3,0,0,0,0,,0.25,0.25,1.0,1.25,12.0,0.0,0.0,0,0,0,0,0.0,137,186,0
Hit Trajectory,Line Drives,3,12,12,3.0,9,4,0,1,0,0,0,0,,0.75,0.75,1.333,2.083,16.0,0.0,0.0,0,0,0,0,0.727,331,172,4
Opponent,Inter-League,1,18,15,3.0,4,0,0,2,0,0,3,3,1.0,0.267,0.389,0.667,1.056,10.0,0.0,0.0,0,0,0,1,0.2,119,196,2
Opponent,Baltimore Orioles,1,18,18,3.0,6,2,0,0,0,0,0,4,,0.333,0.333,0.444,0.778,8.0,0.0,0.0,0,0,0,0,0.429,67,103,4
Opponent,Minnesota Twins,1,22,19,3.0,5,2,0,2,0,0,3,2,0.67,0.263,0.364,0.684,1.048,13.0,2.0,0.0,0,0,0,0,0.2,115,173,1
